fl_date,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,op_carrier_fl_num,origin_airport_id,origin,dest_airport_id,dest,dep_delay,arr_delay,cancelled,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour,arr_hour,delayed,haul,month,season,dep_time_of_the_day,dest_code,carrier_code,unique_carrier_code,label
2018-06-29,DL,555,DL,555,13198,MCI,10397,ATL,-7.0,-18.0,0.0,129.0,118.0,96.0,1.0,692.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,6,summer,afternoon,16,3,7,0
2019-07-25,DL,3815,OO,3815,12953,LGA,11057,CLT,-1.0,-13.0,0.0,141.0,129.0,87.0,1.0,544.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,7,summer,morning,57,3,18,0
2018-03-20,NK,135,NK,135,13487,MSP,13204,MCO,-2.0,0.0,0.0,203.0,205.0,163.0,1.0,1310.0,0.0,0.0,0.0,0.0,0.0,6,11,0,SHORT,3,spring,morning,182,7,16,1
2018-07-05,AA,2198,AA,2198,11697,FLL,11298,DFW,3.0,-25.0,0.0,190.0,162.0,136.0,1.0,1119.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,7,summer,evening,77,0,1,0
2019-05-23,DL,5911,YX,5911,11278,DCA,12953,LGA,-3.0,-6.0,0.0,75.0,72.0,43.0,1.0,214.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,5,spring,night,168,3,25,0
2018-03-28,WN,1185,WN,1185,10397,ATL,14122,PIT,-4.0,-16.0,0.0,105.0,93.0,75.0,1.0,526.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,3,spring,morning,234,10,23,0
2019-11-04,NK,165,NK,165,11298,DFW,10397,ATL,-3.0,-10.0,0.0,133.0,126.0,89.0,1.0,731.0,0.0,0.0,0.0,0.0,0.0,13,16,0,SHORT,11,autumn,afternoon,16,7,16,0
2018-11-21,AS,2199,QX,2199,14057,PDX,13264,MFR,8.0,12.0,0.0,59.0,63.0,46.0,1.0,222.0,0.0,0.0,0.0,0.0,0.0,21,22,1,SHORT,11,autumn,evening,188,1,20,1
2019-08-15,B6,602,B6,602,14107,PHX,10721,BOS,-13.0,27.0,0.0,299.0,339.0,275.0,1.0,2300.0,0.0,0.0,27.0,0.0,0.0,21,6,1,SHORT,8,summer,evening,37,2,4,1
2019-08-19,DL,3380,9E,3380,12953,LGA,13198,MCI,-3.0,-26.0,0.0,205.0,182.0,143.0,1.0,1107.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,8,summer,morning,181,3,0,0
2018-12-03,UA,4063,EV,4063,13930,ORD,11066,CMH,-4.0,17.0,0.0,80.0,101.0,52.0,1.0,296.0,0.0,0.0,17.0,0.0,0.0,7,10,1,SHORT,12,winter,morning,58,8,9,1
2018-08-30,WN,704,WN,704,12191,HOU,11540,ELP,-2.0,-9.0,0.0,110.0,103.0,90.0,1.0,677.0,0.0,0.0,0.0,0.0,0.0,14,15,0,SHORT,8,summer,afternoon,91,10,23,0
2019-10-04,AA,3339,MQ,3339,11298,DFW,10620,BIL,8.0,-10.0,0.0,182.0,164.0,145.0,1.0,1081.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,10,autumn,morning,29,0,15,0
2018-11-13,UA,1925,UA,1925,12266,IAH,14771,SFO,-7.0,-15.0,0.0,267.0,259.0,218.0,1.0,1635.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,11,autumn,morning,274,8,21,0
2019-01-27,B6,1273,B6,1273,12478,JFK,10994,CHS,20.0,50.0,0.0,134.0,164.0,109.0,1.0,636.0,20.0,0.0,30.0,0.0,0.0,7,9,1,SHORT,1,winter,morning,52,2,4,1
2019-03-09,DL,2442,DL,2442,10397,ATL,11618,EWR,33.0,24.0,0.0,130.0,121.0,100.0,1.0,746.0,0.0,0.0,24.0,0.0,0.0,13,15,1,SHORT,3,spring,afternoon,97,3,7,1
2019-08-20,AA,2404,AA,2404,11298,DFW,10423,AUS,7.0,11.0,0.0,60.0,64.0,33.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,13,14,1,SHORT,8,summer,afternoon,19,0,1,1
2018-05-29,B6,877,B6,877,10721,BOS,12889,LAS,34.0,36.0,0.0,358.0,360.0,341.0,1.0,2381.0,0.0,0.0,12.0,0.0,24.0,17,20,1,SHORT,5,spring,afternoon,159,2,4,1
2018-01-06,WN,2460,WN,2460,12889,LAS,12191,HOU,4.0,-12.0,0.0,170.0,154.0,139.0,1.0,1235.0,0.0,0.0,0.0,0.0,0.0,16,21,0,SHORT,1,winter,afternoon,133,10,23,0
2018-04-28,UA,2162,UA,2162,14771,SFO,11603,EUG,-8.0,-5.0,0.0,97.0,100.0,73.0,1.0,451.0,0.0,0.0,0.0,0.0,0.0,23,0,0,SHORT,4,spring,night,94,8,21,0
2018-05-28,AA,1272,AA,1272,13930,ORD,11292,DEN,-4.0,-15.0,0.0,156.0,145.0,129.0,1.0,888.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,5,spring,morning,76,0,1,0
2019-09-23,UA,1825,UA,1825,13930,ORD,14771,SFO,-5.0,7.0,0.0,288.0,300.0,260.0,1.0,1846.0,0.0,0.0,0.0,0.0,0.0,7,10,1,SHORT,9,autumn,morning,274,8,21,1
2018-09-03,WN,1300,WN,1300,13232,MDW,13204,MCO,-3.0,-16.0,0.0,155.0,142.0,128.0,1.0,990.0,0.0,0.0,0.0,0.0,0.0,6,10,0,SHORT,9,autumn,morning,182,10,23,0
2019-10-09,AA,891,AA,891,14107,PHX,13930,ORD,-2.0,-6.0,0.0,208.0,204.0,173.0,1.0,1440.0,0.0,0.0,0.0,0.0,0.0,15,20,0,SHORT,10,autumn,afternoon,216,0,1,0
2019-03-12,DL,1060,DL,1060,13204,MCO,12339,IND,-10.0,-21.0,0.0,151.0,140.0,123.0,1.0,829.0,0.0,0.0,0.0,0.0,0.0,19,22,0,SHORT,3,spring,evening,144,3,7,0
2018-05-06,AS,2541,QX,2541,14057,PDX,14893,SMF,-2.0,-4.0,0.0,98.0,96.0,82.0,1.0,479.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,5,spring,morning,285,1,20,0
2018-09-12,AS,2409,QX,2409,10713,BOI,14747,SEA,-1.0,-9.0,0.0,96.0,88.0,73.0,1.0,399.0,0.0,0.0,0.0,0.0,0.0,5,6,0,SHORT,9,autumn,night,272,1,20,0
2019-11-01,UA,2231,UA,2231,13930,ORD,10423,AUS,-2.0,-9.0,0.0,170.0,163.0,143.0,1.0,977.0,0.0,0.0,0.0,0.0,0.0,7,10,0,SHORT,11,autumn,morning,19,8,21,0
2019-10-30,AA,1305,AA,1305,11298,DFW,12451,JAX,-6.0,-11.0,0.0,140.0,135.0,115.0,1.0,918.0,0.0,0.0,0.0,0.0,0.0,20,23,0,SHORT,10,autumn,evening,152,0,1,0
2018-06-07,NK,719,NK,719,11292,DEN,12889,LAS,7.0,5.0,0.0,116.0,114.0,90.0,1.0,628.0,0.0,0.0,0.0,0.0,0.0,19,20,1,SHORT,6,summer,evening,159,7,16,1
2019-05-06,UA,4542,G7,4542,14831,SJC,11292,DEN,-6.0,-7.0,0.0,152.0,151.0,127.0,1.0,948.0,0.0,0.0,0.0,0.0,0.0,10,14,0,SHORT,5,spring,morning,76,8,12,0
2019-10-30,AA,4052,MQ,4052,10135,ABE,13930,ORD,87.0,80.0,0.0,146.0,139.0,114.0,1.0,654.0,60.0,0.0,0.0,0.0,20.0,16,17,1,SHORT,10,autumn,afternoon,216,0,15,1
2018-08-21,WN,543,WN,543,12339,IND,10721,BOS,56.0,60.0,0.0,135.0,139.0,108.0,1.0,818.0,0.0,0.0,60.0,0.0,0.0,16,18,1,SHORT,8,summer,afternoon,37,10,23,1
2018-08-20,AA,4698,YX,4698,11278,DCA,14321,PWM,-8.0,-10.0,0.0,95.0,93.0,74.0,1.0,482.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,8,summer,morning,245,0,25,0
2019-09-25,UA,6049,YV,6049,12266,IAH,10140,ABQ,-3.0,-13.0,0.0,139.0,129.0,106.0,1.0,744.0,0.0,0.0,0.0,0.0,0.0,14,15,0,SHORT,9,autumn,afternoon,2,8,24,0
2018-05-12,DL,860,DL,860,14908,SNA,13487,MSP,-1.0,-12.0,0.0,215.0,204.0,176.0,1.0,1522.0,0.0,0.0,0.0,0.0,0.0,6,12,0,SHORT,5,spring,morning,204,3,7,0
2019-03-24,AS,1688,AS,1688,14747,SEA,12889,LAS,-6.0,-8.0,0.0,150.0,148.0,119.0,1.0,867.0,0.0,0.0,0.0,0.0,0.0,11,14,0,SHORT,3,spring,morning,159,1,2,0
2018-09-16,AA,5707,OH,5707,15919,XNA,13930,ORD,-7.0,-21.0,0.0,114.0,100.0,79.0,1.0,522.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,9,autumn,morning,216,0,17,0
2018-11-14,UA,3691,YX,3691,11618,EWR,14986,SRQ,-4.0,-3.0,0.0,190.0,191.0,171.0,1.0,1034.0,0.0,0.0,0.0,0.0,0.0,14,17,0,SHORT,11,autumn,afternoon,289,8,25,0
2019-05-18,DL,2234,DL,2234,12892,LAX,12889,LAS,22.0,19.0,0.0,73.0,70.0,44.0,1.0,236.0,8.0,0.0,0.0,0.0,11.0,15,16,1,SHORT,5,spring,afternoon,159,3,7,1
2018-09-13,UA,1268,UA,1268,14747,SEA,14771,SFO,10.0,6.0,0.0,129.0,125.0,100.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,13,16,1,SHORT,9,autumn,afternoon,274,8,21,1
2018-08-12,AA,5118,OH,5118,11995,GSO,11057,CLT,-4.0,-30.0,0.0,71.0,45.0,24.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,8,summer,morning,57,0,17,0
2018-04-09,UA,5393,OO,5393,13930,ORD,13851,OKC,21.0,31.0,0.0,148.0,158.0,114.0,1.0,693.0,13.0,0.0,10.0,0.0,8.0,19,22,1,SHORT,4,spring,evening,212,8,18,1
2018-10-15,AS,46,AS,46,10551,BET,10299,ANC,-6.0,-3.0,0.0,66.0,69.0,57.0,1.0,399.0,0.0,0.0,0.0,0.0,0.0,20,22,0,SHORT,10,autumn,evening,13,1,2,0
2018-08-13,AA,641,AA,641,12323,ILM,11057,CLT,-2.0,8.0,0.0,73.0,83.0,46.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,7,8,1,SHORT,8,summer,morning,57,0,1,1
2018-06-03,DL,3599,OO,3599,11298,DFW,14869,SLC,-3.0,-8.0,0.0,171.0,166.0,134.0,1.0,989.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,6,summer,night,283,3,18,0
2018-12-26,WN,4937,WN,4937,15016,STL,10529,BDL,55.0,42.0,0.0,135.0,122.0,111.0,1.0,957.0,42.0,0.0,0.0,0.0,0.0,17,20,1,SHORT,12,winter,afternoon,24,10,23,1
2018-11-02,HA,626,EM,626,12173,HNL,13034,LNY,-7.0,-2.0,0.0,34.0,39.0,28.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,11,autumn,afternoon,173,6,8,0
2019-04-17,UA,6365,YV,6365,12264,IAD,13296,MHT,-6.0,4.0,0.0,92.0,102.0,69.0,1.0,418.0,0.0,0.0,0.0,0.0,0.0,17,18,1,SHORT,4,spring,afternoon,191,8,24,1
2018-02-16,WN,184,WN,184,14831,SJC,14570,RNO,-4.0,6.0,0.0,50.0,60.0,39.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,13,14,1,SHORT,2,winter,afternoon,254,10,23,1
2019-12-27,DL,5980,YX,5980,10721,BOS,12478,JFK,74.0,49.0,0.0,100.0,75.0,46.0,1.0,187.0,17.0,0.0,0.0,0.0,32.0,19,21,1,SHORT,12,winter,evening,153,3,25,1
2018-04-15,NK,715,NK,715,13204,MCO,12266,IAH,110.0,94.0,0.0,161.0,145.0,120.0,1.0,854.0,0.0,0.0,94.0,0.0,0.0,22,0,1,SHORT,4,spring,night,140,7,16,1
2018-08-20,AS,2102,QX,2102,14747,SEA,14252,PSC,-1.0,0.0,0.0,54.0,55.0,36.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,8,summer,morning,239,1,20,1
2019-08-26,DL,2899,DL,2899,10397,ATL,11057,CLT,-10.0,-24.0,0.0,81.0,67.0,41.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,15,16,0,SHORT,8,summer,afternoon,57,3,7,0
2018-02-21,AA,2844,EV,2844,11298,DFW,14674,SAF,250.0,249.0,0.0,112.0,111.0,87.0,1.0,551.0,172.0,0.0,0.0,0.0,77.0,18,19,1,SHORT,2,winter,evening,260,0,9,1
2018-05-02,WN,1635,WN,1635,11697,FLL,13204,MCO,-3.0,-16.0,0.0,60.0,47.0,30.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,14,15,0,SHORT,5,spring,afternoon,182,10,23,0
2018-09-25,AA,164,AA,164,14771,SFO,12478,JFK,24.0,51.0,0.0,348.0,375.0,307.0,1.0,2586.0,0.0,0.0,51.0,0.0,0.0,8,17,1,SHORT,9,autumn,morning,153,0,1,1
2018-05-09,DL,1062,DL,1062,10397,ATL,10529,BDL,-5.0,-2.0,0.0,138.0,141.0,115.0,1.0,859.0,0.0,0.0,0.0,0.0,0.0,22,0,0,SHORT,5,spring,night,24,3,7,0
2018-02-13,WN,707,WN,707,14679,SAN,10821,BWI,16.0,-19.0,0.0,290.0,255.0,242.0,1.0,2295.0,0.0,0.0,0.0,0.0,0.0,13,20,0,SHORT,2,winter,afternoon,45,10,23,0
2018-07-19,DL,4519,OO,4519,11433,DTW,10408,ATW,-7.0,-19.0,0.0,88.0,76.0,53.0,1.0,296.0,0.0,0.0,0.0,0.0,0.0,15,15,0,SHORT,7,summer,afternoon,17,3,18,0
2018-09-01,B6,676,B6,676,12478,JFK,13933,ORH,-7.0,-23.0,0.0,71.0,55.0,31.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,22,23,0,SHORT,9,autumn,night,218,2,4,0
2019-11-06,UA,4003,EV,4003,12448,JAN,12266,IAH,-9.0,-9.0,0.0,87.0,87.0,67.0,1.0,351.0,0.0,0.0,0.0,0.0,0.0,13,15,0,SHORT,11,autumn,afternoon,140,8,9,0
2018-03-09,DL,5411,EV,5411,10685,BMI,10397,ATL,-7.0,-3.0,0.0,108.0,112.0,77.0,1.0,533.0,0.0,0.0,0.0,0.0,0.0,5,8,0,SHORT,3,spring,night,16,3,9,0
2018-07-17,AA,3462,MQ,3462,10434,AVP,13930,ORD,7.0,8.0,0.0,138.0,139.0,109.0,1.0,632.0,0.0,0.0,0.0,0.0,0.0,15,16,1,SHORT,7,summer,afternoon,216,0,15,1
2019-10-09,AA,952,AA,952,13930,ORD,12889,LAS,79.0,93.0,0.0,240.0,254.0,213.0,1.0,1514.0,79.0,0.0,14.0,0.0,0.0,8,10,1,SHORT,10,autumn,morning,159,0,1,1
2019-11-25,DL,6195,G7,6195,14492,RDU,11278,DCA,-7.0,-20.0,0.0,76.0,63.0,40.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,11,autumn,morning,75,3,12,0
2019-06-11,B6,2533,B6,2533,13204,MCO,14843,SJU,-2.0,6.0,0.0,171.0,179.0,153.0,1.0,1189.0,0.0,0.0,0.0,0.0,0.0,15,18,1,SHORT,6,summer,afternoon,282,2,4,1
2019-03-02,AA,1862,AA,1862,11057,CLT,12953,LGA,-5.0,-5.0,0.0,114.0,114.0,86.0,1.0,544.0,0.0,0.0,0.0,0.0,0.0,13,14,0,SHORT,3,spring,afternoon,168,0,1,0
2018-09-30,UA,230,UA,230,11618,EWR,14107,PHX,-6.0,-13.0,0.0,313.0,306.0,276.0,1.0,2133.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,9,autumn,evening,228,8,21,0
2018-01-06,UA,4031,EV,4031,14524,RIC,11618,EWR,26.0,14.0,0.0,85.0,73.0,49.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,9,10,1,SHORT,1,winter,morning,97,8,9,1
2018-04-01,AA,4780,PT,4780,10792,BUF,14100,PHL,-16.0,-16.0,0.0,87.0,87.0,52.0,1.0,279.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,4,spring,morning,227,0,19,0
2019-03-10,AA,4531,YX,4531,11624,EYW,11278,DCA,-2.0,-1.0,0.0,164.0,165.0,146.0,1.0,1023.0,0.0,0.0,0.0,0.0,0.0,11,14,0,SHORT,3,spring,morning,75,0,25,0
2018-04-29,DL,2367,DL,2367,10397,ATL,15624,VPS,-1.0,-11.0,0.0,74.0,64.0,42.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,10,10,0,SHORT,4,spring,morning,314,3,7,0
2019-10-07,DL,4095,OO,4095,13796,OAK,14869,SLC,-4.0,-25.0,0.0,116.0,95.0,82.0,1.0,588.0,0.0,0.0,0.0,0.0,0.0,16,19,0,SHORT,10,autumn,afternoon,283,3,18,0
2018-06-29,DL,7376,OO,7376,10779,BTM,14869,SLC,-8.0,-10.0,0.0,75.0,73.0,59.0,1.0,358.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,6,summer,morning,283,3,18,0
2018-02-15,AA,1728,AA,1728,14100,PHL,13204,MCO,-5.0,-27.0,0.0,166.0,144.0,119.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,2,winter,morning,182,0,1,0
2018-08-14,UA,3830,ZW,3830,11995,GSO,13930,ORD,-10.0,-22.0,0.0,128.0,116.0,93.0,1.0,589.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,8,summer,morning,216,8,26,0
2018-02-23,DL,2330,DL,2330,10397,ATL,15304,TPA,18.0,13.0,0.0,83.0,78.0,60.0,1.0,406.0,0.0,0.0,0.0,0.0,0.0,12,13,1,SHORT,2,winter,afternoon,301,3,7,1
2019-05-08,HA,150,HA,150,12982,LIH,13830,OGG,2.0,2.0,0.0,49.0,49.0,36.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,8,9,1,SHORT,5,spring,morning,211,6,13,1
2019-04-10,AS,2085,QX,2085,14057,PDX,14489,RDM,-8.0,-13.0,0.0,40.0,35.0,25.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,19,19,0,SHORT,4,spring,evening,248,1,20,0
2018-12-24,WN,44,WN,44,13198,MCI,12191,HOU,-2.0,-13.0,0.0,125.0,114.0,102.0,1.0,666.0,0.0,0.0,0.0,0.0,0.0,14,16,0,SHORT,12,winter,afternoon,133,10,23,0
2019-03-01,AA,5069,OH,5069,11433,DTW,11278,DCA,-5.0,-27.0,0.0,106.0,84.0,63.0,1.0,405.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,3,spring,night,75,0,17,0
2018-03-22,B6,828,B6,828,13204,MCO,11618,EWR,82.0,123.0,0.0,170.0,211.0,132.0,1.0,937.0,0.0,0.0,115.0,0.0,8.0,16,19,1,SHORT,3,spring,afternoon,97,2,4,1
2019-05-10,DL,1841,DL,1841,13487,MSP,11884,GEG,5.0,-10.0,0.0,178.0,163.0,149.0,1.0,1175.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,5,spring,evening,113,3,7,0
2019-12-21,DL,3573,OO,3573,14747,SEA,11884,GEG,-2.0,-18.0,0.0,75.0,59.0,40.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,12,winter,morning,113,3,18,0
2019-01-25,AA,618,AA,618,14100,PHL,14107,PHX,25.0,21.0,0.0,322.0,318.0,295.0,1.0,2075.0,21.0,0.0,0.0,0.0,0.0,14,17,1,SHORT,1,winter,afternoon,228,0,1,1
2019-07-25,AA,287,AA,287,14843,SJU,13303,MIA,-3.0,-9.0,0.0,167.0,161.0,139.0,1.0,1045.0,0.0,0.0,0.0,0.0,0.0,6,9,0,SHORT,7,summer,morning,192,0,1,0
2019-06-13,AA,669,AA,669,13303,MIA,15304,TPA,1.0,-6.0,0.0,70.0,63.0,41.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,15,16,0,SHORT,6,summer,afternoon,301,0,1,0
2019-01-31,WN,2132,WN,2132,14107,PHX,13232,MDW,6.0,3.0,0.0,200.0,197.0,178.0,1.0,1444.0,0.0,0.0,0.0,0.0,0.0,8,13,1,SHORT,1,winter,morning,184,10,23,1
2018-06-19,DL,3303,9E,3303,10397,ATL,11953,GNV,-5.0,-2.0,0.0,82.0,85.0,50.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,6,summer,afternoon,117,3,0,0
2018-10-02,UA,1926,UA,1926,12953,LGA,12266,IAH,22.0,-9.0,0.0,228.0,197.0,183.0,1.0,1416.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,10,autumn,afternoon,140,8,21,0
2018-10-08,UA,586,UA,586,10994,CHS,13930,ORD,-7.0,-36.0,0.0,146.0,117.0,100.0,1.0,760.0,0.0,0.0,0.0,0.0,0.0,15,16,0,SHORT,10,autumn,afternoon,216,8,21,0
2019-04-28,UA,3547,YX,3547,14869,SLC,12266,IAH,-4.0,-31.0,0.0,192.0,165.0,143.0,1.0,1195.0,0.0,0.0,0.0,0.0,0.0,16,20,0,SHORT,4,spring,afternoon,140,8,25,0
2018-01-01,B6,597,B6,597,10721,BOS,14747,SEA,124.0,87.0,0.0,387.0,350.0,326.0,1.0,2496.0,0.0,87.0,0.0,0.0,0.0,10,13,1,SHORT,1,winter,morning,272,2,4,1
2018-04-10,B6,1198,B6,1198,13204,MCO,12953,LGA,227.0,195.0,0.0,164.0,132.0,112.0,1.0,950.0,63.0,0.0,0.0,0.0,132.0,21,23,1,SHORT,4,spring,evening,168,2,4,1
2018-09-06,UA,1603,UA,1603,13930,ORD,14107,PHX,-2.0,9.0,0.0,225.0,236.0,194.0,1.0,1440.0,0.0,0.0,0.0,0.0,0.0,15,17,1,SHORT,9,autumn,afternoon,228,8,21,1
2018-04-20,AS,2489,QX,2489,10849,BZN,14747,SEA,-9.0,-24.0,0.0,121.0,106.0,87.0,1.0,543.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,4,spring,evening,272,1,20,0
2019-08-08,AA,2516,AA,2516,14100,PHL,11292,DEN,-4.0,9.0,0.0,247.0,260.0,206.0,1.0,1558.0,0.0,0.0,0.0,0.0,0.0,20,23,1,SHORT,8,summer,evening,76,0,1,1
2018-06-16,DL,1803,DL,1803,10397,ATL,14492,RDU,17.0,11.0,0.0,81.0,75.0,58.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,11,13,1,SHORT,6,summer,morning,249,3,7,1
2018-07-12,AS,3309,OO,3309,11259,DAL,14057,PDX,8.0,1.0,0.0,248.0,241.0,217.0,1.0,1626.0,0.0,0.0,0.0,0.0,0.0,19,21,1,SHORT,7,summer,evening,223,1,18,1
2019-09-08,DL,6229,G7,6229,12451,JAX,14492,RDU,-10.0,-20.0,0.0,95.0,85.0,57.0,1.0,407.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,9,autumn,morning,249,3,12,0
2018-05-01,AA,4006,MQ,4006,13930,ORD,11203,CWA,-5.0,-2.0,0.0,60.0,63.0,37.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,8,9,0,SHORT,5,spring,morning,69,0,15,0
2019-08-17,AA,572,AA,572,14122,PIT,14107,PHX,-6.0,-7.0,0.0,277.0,276.0,247.0,1.0,1814.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,8,summer,morning,228,0,1,0
2019-08-31,WN,40,WN,40,11259,DAL,11066,CMH,11.0,6.0,0.0,145.0,140.0,125.0,1.0,919.0,0.0,0.0,0.0,0.0,0.0,12,15,1,SHORT,8,summer,afternoon,58,10,23,1
2018-01-22,DL,1243,DL,1243,11298,DFW,10397,ATL,-2.0,-6.0,0.0,119.0,115.0,87.0,1.0,731.0,0.0,0.0,0.0,0.0,0.0,9,12,0,SHORT,1,winter,morning,16,3,7,0
2019-09-03,AA,1176,AA,1176,10423,AUS,11298,DFW,-4.0,-17.0,0.0,72.0,59.0,36.0,1.0,190.0,0.0,0.0,0.0,0.0,0.0,8,9,0,SHORT,9,autumn,morning,77,0,1,0
2018-03-20,UA,3435,YX,3435,12266,IAH,11066,CMH,-7.0,-14.0,0.0,159.0,152.0,129.0,1.0,986.0,0.0,0.0,0.0,0.0,0.0,19,23,0,SHORT,3,spring,evening,58,8,25,0
2018-11-12,G4,912,G4,912,14112,PIE,11042,CLE,0.0,-9.0,0.0,148.0,139.0,116.0,1.0,932.0,0.0,0.0,0.0,0.0,0.0,14,16,0,SHORT,11,autumn,afternoon,55,5,11,0
2018-11-29,AA,2952,OO,2952,11298,DFW,12891,LAW,-4.0,-6.0,0.0,57.0,55.0,31.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,11,autumn,afternoon,160,0,18,0
2019-12-14,WN,501,WN,501,12889,LAS,13796,OAK,18.0,19.0,0.0,85.0,86.0,69.0,1.0,407.0,0.0,0.0,1.0,0.0,18.0,19,21,1,SHORT,12,winter,evening,209,10,23,1
2019-03-21,UA,4221,EV,4221,12266,IAH,14193,PNS,-9.0,-8.0,0.0,95.0,96.0,69.0,1.0,489.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,3,spring,morning,236,8,9,0
2018-08-18,DL,1565,DL,1565,13487,MSP,10397,ATL,0.0,6.0,0.0,140.0,146.0,123.0,1.0,907.0,0.0,0.0,0.0,0.0,0.0,6,9,1,SHORT,8,summer,morning,16,3,7,1
2018-05-27,DL,5042,9E,5042,13277,MGM,10397,ATL,-10.0,-22.0,0.0,63.0,51.0,33.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,5,spring,morning,16,3,0,0
2018-04-13,UA,5421,OO,5421,11292,DEN,10372,ASE,22.0,34.0,0.0,50.0,62.0,26.0,1.0,125.0,0.0,0.0,12.0,0.0,22.0,14,15,1,SHORT,4,spring,afternoon,15,8,18,1
2018-04-12,DL,1880,DL,1880,10721,BOS,10397,ATL,-1.0,-25.0,0.0,175.0,151.0,131.0,1.0,946.0,0.0,0.0,0.0,0.0,0.0,9,12,0,SHORT,4,spring,morning,16,3,7,0
2019-05-01,UA,2115,UA,2115,12266,IAH,12889,LAS,-7.0,-17.0,0.0,201.0,191.0,168.0,1.0,1222.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,5,spring,evening,159,8,21,0
2019-09-11,AA,2009,AA,2009,11298,DFW,14747,SEA,-4.0,-14.0,0.0,263.0,253.0,224.0,1.0,1660.0,0.0,0.0,0.0,0.0,0.0,16,19,0,SHORT,9,autumn,afternoon,272,0,1,0
2019-08-04,AA,5226,OH,5226,11278,DCA,13931,ORF,-6.0,-4.0,0.0,53.0,55.0,33.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,8,summer,morning,217,0,17,0
2019-06-05,DL,1411,DL,1411,10397,ATL,12266,IAH,-1.0,26.0,0.0,129.0,156.0,136.0,1.0,689.0,0.0,0.0,26.0,0.0,0.0,7,9,1,SHORT,6,summer,morning,140,3,7,1
2019-04-21,UA,5751,OO,5751,12892,LAX,14893,SMF,-5.0,-11.0,0.0,99.0,93.0,63.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,4,spring,morning,285,8,18,0
2018-07-25,DL,5405,9E,5405,12478,JFK,15096,SYR,10.0,37.0,0.0,83.0,110.0,42.0,1.0,209.0,0.0,0.0,27.0,0.0,10.0,9,11,1,SHORT,7,summer,morning,298,3,0,1
